IMP_ID,Date,Buyer_ID,Country,Industry,Avg_Order_Tons,Revenue_Size_USD,Team_Size,Certification,Good_Payment_History,Prompt_Response,Hiring_Growth,Funding_Event,Engagement_Spike,SalesNav_ProfileVisits,DecisionMaker_Change,Intent_Score,Preferred_Channel,Response_Probability,Tariff_News,StockMarket_Shock,War_Event,Natural_Calamity,Currency_Fluctuation
IMP_7155,2023-11-22,BUY_78788,Canada,Pharmaceuticals,0.0,184322022,2805,FDA,0,0.08,0,Unknown,0,1738,0,0.75,WhatsApp,0.2,0,0,0,0,0.68
IMP_7156,2021-06-05,BUY_77440,Canada,Pharmaceuticals,4114.0,41298545,4373,FDA,0,0.29,1,1,0,1162,0,0.83,Call,0.0,0,0,1,1,-0.6
IMP_7157,2022-10-15,BUY_64715,Italy,Textiles,1414.0,86061035,6945,ISO9001,1,0.77,0,Unknown,1,12915,1,0.82,WhatsApp,0.0,0,1,1,0,-0.05
IMP_7158,2021-03-15,BUY_20104,USA,Solar,0.0,145253981,3000,UL,0,0.75,1,0,0,12096,0,0.89,LinkedIn,0.0,0,0,1,0,0.39
IMP_7159,2024-05-11,BUY_40217,Germany,Pharmaceuticals,0.0,160808549,4840,FDA,1,0.16,0,1,0,18164,0,0.76,WhatsApp,0.0,1,1,0,0,-0.01
IMP_7160,2021-05-29,NaN,Netherlands,Auto Parts,0.0,65117876,6452,ISO9001,1,0.36,0,Unknown,1,16979,0,0.83,NaN,0.26,1,1,0,0,-0.38
IMP_7161,2021-01-15,NaN,USA,Pharmaceuticals,6110.0,95214200,3702,NaN,0,0.7,1,Unknown,1,2572,0,0.61,NaN,0.0,1,1,1,1,-0.1
IMP_7162,2022-03-02,BUY_60613,Japan,Auto Parts,0.0,108572583,363,ISO9001,1,0.55,0,0,0,15921,0,0.88,NaN,0.0,0,0,1,1,0.2
IMP_7163,2022-08-10,BUY_20123,Canada,Textiles,1246.0,79141950,2963,NaN,0,0.29,1,1,0,15740,1,0.85,Call,0.0,0,0,0,1,0.8
IMP_7164,2022-07-10,BUY_60092,Italy,Medical Devices,1132.0,34095553,131,NaN,0,0.34,0,1,0,3637,0,0.59,Call,0.53,0,1,0,1,0.96
IMP_7165,2022-12-27,BUY_15251,France,Engineering,182.0,126384470,5267,ISO14001,0,0.22,0,Unknown,1,11581,1,0.75,Call,0.13,0,0,0,1,-0.28
IMP_7166,2024-12-27,BUY_12887,UAE,Chemicals,398.0,189226191,6526,RoHS,0,0.32,0,1,0,2948,0,0.49,WhatsApp,0.03,1,1,1,0,0.0
IMP_7167,2022-12-24,BUY_80597,Netherlands,Medical Devices,6022.0,139925932,3780,NaN,0,0.97,1,0,0,12157,1,0.76,NaN,0.0,0,0,0,0,-0.46
IMP_7168,2023-05-03,BUY_46137,UK,Chemicals,0.0,93020085,2410,NaN,1,0.68,1,Unknown,0,18794,0,0.61,Email,0.07,1,0,0,0,-0.65
IMP_7169,2021-02-19,BUY_97674,Canada,Electronics,0.0,199756106,6141,NaN,0,0.69,0,Unknown,1,8353,0,0.33,Call,0.25,1,0,0,0,-0.53
IMP_7170,2023-01-18,BUY_43844,Singapore,IT Software,0.0,109007267,4612,GDPR,0,0.21,1,Unknown,1,17727,0,0.47,LinkedIn,0.0,0,1,1,1,-0.13
IMP_7171,2022-07-08,BUY_21797,Singapore,Solar,5374.0,24949226,500,UL,0,0.08,0,1,0,14313,1,0.87,Call,0.88,0,0,0,1,-0.48
IMP_7172,2023-04-04,BUY_22461,Germany,Auto Parts,2123.0,97605343,144,ISO9001,1,0.51,0,1,0,8209,0,0.22,LinkedIn,0.22,0,1,0,1,0.41
IMP_7173,2024-05-03,BUY_86332,UAE,Auto Parts,0.0,16095616,5321,NaN,0,0.2,1,Unknown,1,16023,0,0.17,Email,0.0,1,1,1,1,0.53
IMP_7174,2021-03-23,NaN,Canada,Auto Parts,0.0,24040985,4386,ISO9001,0,0.1,0,0,1,3246,1,0.36,WhatsApp,0.0,0,1,0,0,-0.34
IMP_7175,2021-08-16,BUY_43540,Germany,Engineering,3669.0,128706862,3483,ISO14001,1,0.42,0,Unknown,1,6712,1,0.21,NaN,0.0,1,1,1,0,0.12
IMP_7176,2022-06-01,BUY_78347,Canada,Electronics,7154.0,79736842,3138,NaN,0,0.47,0,0,0,9834,1,0.79,Email,0.94,0,1,0,0,0.6
IMP_7177,2024-02-04,BUY_85249,UAE,Textiles,0.0,20312681,1700,ISO9001,1,0.04,1,Unknown,1,15733,0,0.99,NaN,0.71,0,0,0,1,0.21
IMP_7178,2021-02-25,BUY_92067,Japan,Textiles,0.0,107530940,1146,ISO9001,1,0.18,1,1,0,16335,1,0.68,LinkedIn,0.0,0,0,1,0,0.98
IMP_7179,2023-10-31,BUY_66515,Germany,Chemicals,0.0,135590553,1133,ISO14001,0,0.97,0,0,0,859,1,0.98,LinkedIn,0.0,0,1,0,0,0.13
IMP_7180,2024-05-19,BUY_88644,Australia,Solar,0.0,173905349,4058,TUV,0,0.55,1,0,1,11053,1,0.97,Call,0.0,0,0,1,1,0.76
IMP_7181,2023-01-12,BUY_73373,Canada,Machinery,6599.0,69776030,6570,ISO9001,0,0.97,1,Unknown,1,14258,1,0.17,NaN,0.0,1,1,0,1,-0.94
IMP_7182,2024-03-21,BUY_44126,Japan,Pharmaceuticals,5135.0,173225818,2233,WHO-GMP,0,0.35,1,1,0,12852,1,0.96,WhatsApp,0.37,0,1,1,0,-0.01
IMP_7183,2022-05-12,BUY_33562,USA,Pharmaceuticals,0.0,80806950,2166,FDA,1,0.83,0,Unknown,0,14655,0,0.66,Email,0.0,1,1,0,0,-0.5
IMP_7184,2021-03-02,BUY_93713,UK,Auto Parts,1723.0,103791089,2442,NaN,0,0.75,1,0,0,1945,0,0.09,LinkedIn,0.0,1,1,0,1,-0.21
IMP_7185,2024-10-18,BUY_31879,Australia,Machinery,0.0,61227218,6600,ISO9001,1,0.75,1,0,1,2964,1,0.82,Email,0.92,0,1,0,1,0.09
IMP_7186,2021-06-14,BUY_70090,Australia,IT Software,0.0,193428953,5974,SOC2,0,0.84,0,0,0,8867,1,0.77,Call,0.56,1,1,0,0,0.02
IMP_7187,2021-10-25,BUY_82406,Japan,Pharmaceuticals,0.0,192643523,6388,FDA,1,0.86,0,1,1,19186,1,0.84,Email,0.0,1,0,1,0,-0.36
IMP_7188,2021-10-22,BUY_76163,UAE,Medical Devices,0.0,4856775,4602,ISO9001,0,0.6,0,0,0,9915,1,0.87,NaN,0.24,1,0,0,0,0.78
IMP_7189,2023-08-17,BUY_17509,Singapore,Engineering,3599.0,57965479,768,NaN,1,0.89,0,1,0,14961,0,0.47,WhatsApp,0.94,1,0,1,0,-0.57
IMP_7190,2022-05-13,BUY_97930,Australia,Textiles,6203.0,51622157,992,ISO9001,1,0.95,1,Unknown,1,8400,1,0.83,Email,0.0,0,0,1,1,-0.23
IMP_7191,2021-11-14,BUY_22257,Australia,IT Software,7934.0,54644469,5864,ISO27001,1,0.53,0,1,0,8910,0,0.21,WhatsApp,0.0,0,0,1,1,-0.07
IMP_7192,2022-04-13,BUY_58189,UK,Electronics,0.0,65814431,3268,ISO9001,0,0.81,1,1,1,6339,0,0.48,NaN,0.0,0,1,0,0,-0.24
IMP_7193,2023-12-10,BUY_96405,Singapore,Chemicals,3288.0,23514855,5423,RoHS,1,0.07,0,0,1,184,0,0.49,Call,0.71,1,0,1,1,-0.54
IMP_7194,2021-01-29,BUY_52422,Canada,Pharmaceuticals,0.0,123545913,4358,FDA,0,0.51,0,0,1,7950,0,0.2,LinkedIn,0.0,1,0,1,0,-0.82
IMP_7195,2022-09-27,BUY_15956,UAE,Engineering,4238.0,112329201,5275,ISO14001,1,0.56,1,1,0,5113,1,0.93,NaN,0.0,1,1,1,1,-0.6
IMP_7196,2024-08-12,BUY_52418,UAE,IT Software,1600.0,111332074,2119,GDPR,1,0.21,0,1,1,9615,1,0.2,Email,0.33,1,1,0,0,-0.76
IMP_7197,2022-03-11,BUY_37166,UAE,Pharmaceuticals,0.0,173230236,36,EU-GMP,1,0.15,0,1,1,4219,0,0.91,Email,0.0,0,1,1,0,-0.44
IMP_7198,2022-11-13,BUY_35790,Australia,Medical Devices,4016.0,64153743,5190,ISO9001,0,0.19,1,1,0,1841,1,0.46,LinkedIn,0.0,1,1,0,0,0.88
IMP_7199,2021-04-09,BUY_53541,Netherlands,IT Software,5353.0,147757999,6481,GDPR,1,0.41,0,Unknown,0,11347,0,0.81,Call,0.0,0,0,1,1,-0.9
IMP_7200,2021-06-05,BUY_62583,France,Pharmaceuticals,0.0,20216313,4895,WHO-GMP,0,0.24,1,1,1,3770,0,0.11,NaN,0.82,1,0,1,1,0.84
IMP_7201,2024-02-12,BUY_91889,France,Textiles,3516.0,119400490,5338,NaN,0,0.42,0,1,1,17585,0,0.29,LinkedIn,0.0,0,1,0,1,-0.42
IMP_7202,2024-09-18,BUY_63831,Singapore,Machinery,0.0,142323752,926,NaN,1,0.15,0,Unknown,1,19004,1,0.41,WhatsApp,0.0,1,0,1,0,0.71
IMP_7203,2021-07-26,BUY_88215,Germany,Engineering,6725.0,77310990,3102,NaN,0,0.27,1,0,1,9858,0,0.49,NaN,0.28,1,0,1,1,0.99
IMP_7204,2024-11-07,BUY_13186,Germany,Engineering,961.0,69498539,4636,ISO14001,0,0.7,1,1,1,13267,1,0.22,LinkedIn,0.0,0,1,0,1,0.17
IMP_7205,2024-07-25,BUY_40394,Singapore,Pharmaceuticals,7631.0,40995182,1657,NaN,0,0.7,0,1,1,19211,1,0.91,Call,0.0,0,0,0,1,-0.46
IMP_7206,2024-10-17,BUY_27693,UK,Machinery,0.0,36159778,763,ISO9001,0,0.07,1,1,0,12117,0,0.73,NaN,0.0,1,1,0,0,0.67
IMP_7207,2024-01-19,BUY_57971,Italy,Pharmaceuticals,6918.0,51272831,361,NaN,1,0.5,0,1,0,6182,1,0.04,WhatsApp,0.0,0,1,1,0,-0.43
IMP_7208,2022-10-11,BUY_71476,Germany,Solar,866.0,95881427,598,TUV,1,0.1,1,0,0,8739,1,0.26,LinkedIn,0.4,0,1,0,0,-0.11
IMP_7209,2021-06-02,BUY_48796,Japan,Machinery,5740.0,80645508,5834,ISO9001,1,0.47,0,Unknown,0,11497,0,0.87,NaN,0.0,1,1,1,1,-0.51
IMP_7210,2024-11-06,BUY_65788,UK,Textiles,7856.0,50633476,6302,ISO9001,0,0.36,1,1,1,15365,1,0.23,WhatsApp,0.0,0,0,1,1,-0.66
IMP_7211,2024-11-05,BUY_49384,France,Textiles,0.0,180027878,1628,NaN,1,0.43,1,1,0,16585,1,0.57,WhatsApp,0.0,1,1,1,1,-0.09
IMP_7212,2024-01-06,BUY_17953,France,Solar,7208.0,131887090,434,NaN,0,0.49,1,Unknown,0,1405,1,0.96,Call,0.0,1,1,0,0,-0.89
IMP_7213,2024-04-20,BUY_60245,France,IT Software,4385.0,86942453,1242,ISO27001,1,0.96,1,1,0,9157,1,0.53,NaN,0.0,0,1,1,1,0.74
IMP_7214,2023-10-02,BUY_48599,UAE,IT Software,0.0,144131935,3748,SOC2,0,0.09,1,Unknown,0,17407,0,0.67,NaN,0.39,1,0,1,0,-0.74
IMP_7215,2023-01-20,BUY_70201,Germany,IT Software,7644.0,185839714,6481,ISO27001,1,0.07,0,1,0,2109,1,0.91,Call,0.0,1,1,1,0,-0.89
IMP_7216,2024-02-17,BUY_64935,Singapore,Chemicals,695.0,143753553,5938,NaN,1,0.49,1,0,0,14429,1,0.84,LinkedIn,0.0,1,0,0,0,0.05
IMP_7217,2021-08-09,BUY_11661,Singapore,IT Software,560.0,174100066,5195,SOC2,0,0.43,1,0,1,13347,1,0.73,Email,0.0,0,0,0,1,-0.28
IMP_7218,2021-06-20,BUY_35962,Netherlands,Electronics,4126.0,186942459,1932,ISO9001,0,0.68,0,1,1,15253,1,0.31,WhatsApp,0.0,0,0,0,0,-0.85
IMP_7219,2023-03-19,BUY_77445,Italy,IT Software,0.0,133406885,4326,ISO27001,1,0.4,0,1,1,11189,0,0.95,Call,0.0,0,0,0,1,-0.3
IMP_7220,2022-08-05,NaN,Australia,Pharmaceuticals,0.0,21383861,2293,WHO-GMP,0,1.0,0,Unknown,1,1896,1,0.3,NaN,0.98,0,0,1,1,-0.7
IMP_7221,2024-06-03,BUY_63394,UAE,Pharmaceuticals,6350.0,53566911,6036,FDA,0,1.0,0,1,1,16973,1,0.23,Email,0.0,1,0,1,0,-0.71
IMP_7222,2021-05-06,BUY_36236,USA,Auto Parts,4012.0,135877367,6533,NaN,0,0.94,0,Unknown,0,618,1,0.87,NaN,0.71,1,0,1,0,0.47
IMP_7223,2023-03-20,BUY_58512,Italy,IT Software,0.0,110141193,1056,GDPR,1,0.09,1,Unknown,0,16149,1,0.17,LinkedIn,0.96,1,0,1,0,-0.63
IMP_7224,2023-04-15,BUY_94306,Australia,Medical Devices,7787.0,48700277,1695,NaN,0,0.96,1,Unknown,1,341,0,0.63,Email,0.0,0,1,0,1,-0.46
IMP_7225,2021-03-09,BUY_28046,Italy,Electronics,4362.0,71679464,6565,NaN,1,0.58,1,1,1,17260,1,0.78,Call,0.0,1,1,1,1,-0.69
IMP_7226,2023-01-27,BUY_85592,Italy,Medical Devices,0.0,12204481,2183,NaN,0,0.92,0,0,0,5594,0,0.27,Email,0.0,0,1,1,0,-0.32
IMP_7227,2022-03-23,BUY_70737,Australia,Pharmaceuticals,2540.0,22867238,3984,WHO-GMP,0,0.47,1,1,0,14079,0,0.68,NaN,0.0,1,0,1,1,0.72
IMP_7228,2021-12-25,BUY_76909,Australia,Engineering,1840.0,8642666,839,ISO9001,1,0.27,1,0,1,14418,1,0.59,Call,0.0,0,0,1,0,0.41
IMP_7229,2022-08-19,BUY_13837,Japan,Engineering,4742.0,45823985,5874,NaN,1,0.83,0,1,0,19907,1,0.44,NaN,0.0,1,1,0,1,-0.81
IMP_7230,2021-12-11,BUY_88536,Italy,Textiles,5388.0,13600330,1431,ISO9001,1,0.25,1,1,0,12002,0,0.86,WhatsApp,0.0,1,1,0,1,0.44
IMP_7231,2021-08-17,BUY_86374,France,Chemicals,4783.0,155092658,3375,RoHS,1,0.51,0,0,1,18080,0,0.83,Call,0.0,0,1,0,1,0.91
IMP_7232,2021-12-07,BUY_93266,Germany,Electronics,2404.0,15333977,1526,ISO9001,0,0.78,0,0,1,19653,1,0.38,LinkedIn,0.0,1,0,0,1,0.03
IMP_7233,2024-10-13,BUY_62752,Germany,Chemicals,0.0,76836177,162,RoHS,1,0.79,0,0,0,17458,1,0.64,Email,0.0,0,1,1,0,0.66
IMP_7234,2022-06-14,NaN,Canada,Electronics,0.0,166674448,3043,ISO9001,0,0.99,0,Unknown,1,8519,1,0.53,Call,0.0,1,1,0,0,-0.25
IMP_7235,2023-03-01,BUY_44535,UAE,Machinery,0.0,178451037,3825,ISO9001,0,0.39,1,Unknown,0,10147,0,0.15,WhatsApp,0.0,1,0,1,0,-0.8
IMP_7236,2023-06-19,BUY_74049,Netherlands,Textiles,3170.0,109758699,4233,ISO9001,0,0.26,0,1,0,2171,0,0.15,NaN,0.44,1,1,0,1,-1.0
IMP_7237,2021-12-18,BUY_98545,USA,Auto Parts,0.0,154321300,504,ISO9001,0,0.4,1,0,1,18759,0,0.41,Email,0.68,1,1,1,0,0.56
IMP_7238,2022-10-11,BUY_88769,Australia,Engineering,6875.0,115482966,4316,ISO14001,0,0.19,1,Unknown,1,5568,1,0.29,WhatsApp,0.0,0,0,0,1,-0.63
IMP_7239,2024-11-23,BUY_69469,USA,Textiles,0.0,168395900,4112,ISO9001,0,0.83,0,Unknown,1,8583,1,0.59,Email,0.98,0,0,0,1,0.01
IMP_7240,2022-11-20,BUY_49034,Italy,Electronics,266.0,63742113,1226,NaN,1,0.98,1,0,1,11599,0,0.27,WhatsApp,0.0,1,1,1,0,-0.7
IMP_7241,2021-04-21,BUY_36003,Germany,Machinery,7957.0,98402969,2461,NaN,0,0.84,1,0,1,14426,1,0.99,LinkedIn,0.0,1,0,0,0,0.86
IMP_7242,2022-07-10,BUY_97534,USA,Electronics,6199.0,73808790,1445,NaN,0,0.79,0,1,1,5571,0,0.48,LinkedIn,0.0,0,0,0,1,0.91
IMP_7243,2023-10-06,BUY_51558,Australia,Electronics,3070.0,155637474,2796,NaN,1,0.73,1,1,1,10428,1,0.86,Call,0.35,0,1,0,0,-0.41
IMP_7244,2021-03-04,BUY_42421,Japan,Machinery,0.0,135215379,4152,NaN,0,0.46,1,0,1,294,0,0.01,Email,0.0,1,1,0,1,-0.27
IMP_7245,2021-08-06,BUY_85681,Netherlands,IT Software,5899.0,55060032,797,ISO27001,0,0.53,0,1,0,13083,1,0.32,LinkedIn,0.0,1,1,0,0,0.34
IMP_7246,2021-10-26,BUY_12100,Canada,Pharmaceuticals,0.0,137100598,4471,WHO-GMP,0,0.33,1,Unknown,0,16131,1,0.33,WhatsApp,0.0,0,0,0,0,0.67
IMP_7247,2021-10-06,BUY_94392,UAE,Textiles,0.0,146418502,1517,ISO9001,1,0.1,0,0,0,3011,0,0.73,Email,0.0,1,0,0,1,-0.95
IMP_7248,2023-09-12,BUY_61969,UAE,Auto Parts,0.0,18646000,2816,NaN,0,0.42,1,Unknown,1,7048,0,0.97,NaN,0.0,0,1,1,1,-0.7
IMP_7249,2023-10-14,BUY_94572,Australia,Auto Parts,2009.0,119323085,5315,ISO9001,0,0.13,0,1,1,2984,1,0.17,LinkedIn,0.0,0,0,1,0,-0.63
IMP_7250,2021-12-19,BUY_29426,Canada,Auto Parts,1471.0,161106318,720,ISO9001,1,0.38,0,1,0,11559,1,0.2,Call,0.47,1,0,0,1,-0.95
IMP_7251,2021-08-02,BUY_64687,France,Engineering,0.0,114107848,3274,NaN,1,0.07,1,1,0,7588,1,0.61,Call,0.0,0,1,0,0,0.7
IMP_7252,2023-10-03,BUY_89808,Singapore,Engineering,1954.0,172522863,2636,NaN,1,0.45,0,1,0,15912,0,0.75,WhatsApp,0.0,0,1,0,0,0.88
IMP_7253,2021-12-21,BUY_43459,Canada,Machinery,2320.0,7527811,847,ISO9001,1,0.25,0,0,1,7133,0,0.29,Email,0.0,0,1,1,1,-0.58
IMP_7254,2023-04-20,BUY_12737,Singapore,Textiles,0.0,132072261,5379,ISO9001,1,0.01,0,0,1,8961,0,1.0,NaN,0.0,1,0,1,1,0.01
IMP_7255,2021-11-17,BUY_51595,Japan,Pharmaceuticals,6843.0,55214652,1740,WHO-GMP,0,0.05,1,0,1,18532,0,0.12,Email,0.0,0,1,0,0,0.45
IMP_7256,2023-05-12,BUY_92583,France,Pharmaceuticals,0.0,125252127,2181,FDA,1,0.14,0,0,0,2336,1,0.92,WhatsApp,0.0,0,1,0,1,0.01
IMP_7257,2023-03-06,BUY_28622,USA,Auto Parts,4149.0,22382355,6517,NaN,1,0.14,1,0,1,18769,0,0.42,NaN,0.0,1,1,0,1,-0.05
IMP_7258,2023-01-02,BUY_57379,Australia,Machinery,0.0,125356177,1500,ISO9001,1,0.36,0,Unknown,0,1539,0,0.18,Email,0.28,1,1,1,0,-0.84
IMP_7259,2021-03-23,BUY_84010,USA,Pharmaceuticals,0.0,170851587,221,EU-GMP,1,0.08,0,Unknown,1,12374,1,0.31,Call,0.0,0,1,0,1,0.12
IMP_7260,2022-11-07,BUY_28899,UAE,Solar,0.0,157240155,2819,IEC,1,0.35,1,1,1,8452,1,0.7,Email,0.02,0,1,1,1,0.39
IMP_7261,2023-08-05,BUY_87939,UAE,Auto Parts,0.0,55495468,4662,ISO9001,1,0.51,0,Unknown,1,16609,0,0.4,Email,0.0,0,1,1,1,-0.37
IMP_7262,2022-12-05,BUY_29569,Australia,IT Software,1399.0,124001106,4264,SOC2,1,0.59,1,0,1,4840,1,0.92,WhatsApp,0.22,1,1,1,0,0.81
IMP_7263,2022-03-29,BUY_81950,Japan,Medical Devices,0.0,1606056,3493,NaN,0,0.75,0,1,1,723,0,0.73,NaN,0.41,0,0,1,0,-0.73
IMP_7264,2021-07-13,BUY_97844,USA,Pharmaceuticals,321.0,30222624,5540,NaN,1,0.07,1,0,1,12526,0,0.79,NaN,0.87,0,0,1,1,-0.79
IMP_7265,2022-12-06,BUY_42411,Australia,Auto Parts,0.0,198272574,5894,ISO9001,1,0.95,1,Unknown,0,3271,1,0.09,LinkedIn,0.14,1,1,1,0,-0.22
IMP_7266,2025-02-09,BUY_77492,France,Machinery,0.0,36811733,6732,NaN,1,0.39,0,1,1,10300,0,0.1,NaN,0.29,0,1,1,1,0.68
IMP_7267,2024-08-15,BUY_18664,Canada,Engineering,0.0,188673999,1147,NaN,0,0.38,0,1,0,13583,1,0.32,WhatsApp,0.0,0,1,0,0,-0.73
IMP_7268,2021-10-01,BUY_88932,Singapore,Medical Devices,5326.0,160552530,701,ISO9001,0,0.09,1,Unknown,0,3907,1,0.56,LinkedIn,0.0,0,1,0,1,0.84
IMP_7269,2023-04-15,BUY_71089,Germany,IT Software,1224.0,193925248,206,NaN,1,0.8,0,1,1,11927,1,0.82,Email,0.0,1,1,1,1,0.56
IMP_7270,2021-04-01,BUY_58709,UK,Auto Parts,4612.0,141745578,6829,ISO9001,0,0.11,1,Unknown,0,824,1,0.91,Email,0.87,0,1,0,0,-0.44
IMP_7271,2022-05-02,BUY_71735,Netherlands,Engineering,0.0,145767202,5563,CE,0,0.73,1,1,0,9942,1,0.86,NaN,0.0,1,1,1,0,-0.63
IMP_7272,2023-05-13,BUY_71765,France,IT Software,0.0,23302213,407,GDPR,1,0.19,1,Unknown,1,9848,0,0.31,LinkedIn,0.0,0,0,0,1,-0.37
IMP_7273,2024-05-29,BUY_97478,Germany,Pharmaceuticals,7123.0,148566563,5908,NaN,1,0.65,1,0,0,14979,1,0.85,LinkedIn,0.0,0,0,0,0,0.53
IMP_7274,2024-01-09,BUY_67132,Canada,Chemicals,0.0,91466278,1598,ISO14001,0,0.39,1,Unknown,0,9700,1,0.9,LinkedIn,0.0,0,1,1,1,-0.39
IMP_7275,2025-01-31,BUY_99898,Germany,Electronics,4331.0,138385464,2942,NaN,1,0.65,0,1,0,1944,0,0.18,LinkedIn,0.76,0,0,0,0,0.65
IMP_7276,2022-12-10,BUY_72060,USA,Machinery,6637.0,34497768,5798,ISO9001,1,0.59,1,Unknown,1,8821,0,0.1,WhatsApp,0.0,0,1,0,1,-0.14
IMP_7277,2023-05-08,BUY_52107,Australia,Auto Parts,1182.0,198354783,1273,ISO9001,1,0.24,0,Unknown,0,17594,0,0.57,Email,0.17,1,0,0,1,0.87
IMP_7278,2022-05-03,BUY_75484,USA,Auto Parts,0.0,139911385,3665,ISO9001,0,0.15,1,Unknown,1,7513,1,0.72,LinkedIn,0.0,1,1,0,0,0.59
IMP_7279,2021-11-28,BUY_41959,Netherlands,Medical Devices,6088.0,197853867,3775,ISO9001,1,0.69,1,0,0,4292,0,0.43,Email,0.0,0,0,0,0,-0.19
IMP_7280,2024-12-13,BUY_28316,UK,Auto Parts,6759.0,170528599,3509,NaN,1,0.64,1,1,1,19871,0,0.76,Call,0.58,0,1,1,0,-0.54
IMP_7281,2024-05-17,BUY_97129,Canada,Auto Parts,0.0,4222790,6468,ISO9001,1,0.82,0,1,0,2396,1,0.69,NaN,0.0,0,0,0,0,0.59
IMP_7282,2023-02-07,BUY_34524,Netherlands,Engineering,0.0,25782197,2897,CE,1,0.43,1,0,0,1364,1,0.42,Call,0.23,1,0,1,1,0.65
IMP_7283,2021-07-13,BUY_90720,Australia,Engineering,755.0,158324438,5705,CE,0,0.36,1,Unknown,1,3946,0,0.4,WhatsApp,0.0,1,0,0,0,-0.79
IMP_7284,2023-01-26,BUY_53265,Netherlands,Machinery,0.0,123324446,1936,NaN,0,0.21,0,1,1,16511,0,0.28,Email,0.6,1,0,0,0,0.25
IMP_7285,2023-07-24,BUY_86583,Netherlands,Electronics,0.0,139864028,825,ISO9001,0,0.38,1,1,0,14728,1,0.41,LinkedIn,0.97,0,1,1,0,0.6
IMP_7286,2021-04-13,BUY_15656,Japan,Solar,0.0,42566277,314,TUV,1,0.49,0,Unknown,0,17691,0,0.45,NaN,0.0,1,0,0,0,-0.25
IMP_7287,2024-10-28,BUY_94042,Japan,Electronics,0.0,44092748,4496,NaN,1,0.56,0,Unknown,0,4100,0,0.08,WhatsApp,0.0,1,0,1,1,0.65
IMP_7288,2023-08-27,BUY_91333,Germany,Chemicals,3426.0,157237863,5382,ISO14001,1,0.09,0,Unknown,1,8522,1,0.53,Email,0.0,1,1,0,0,0.15
IMP_7289,2024-01-03,BUY_34629,Japan,Electronics,298.0,76695643,3782,ISO9001,0,0.61,1,1,0,12331,0,0.48,WhatsApp,0.0,1,0,0,0,-0.89
IMP_7290,2023-05-11,BUY_46865,UK,Pharmaceuticals,4548.0,35248823,1243,EU-GMP,1,0.86,1,Unknown,1,19024,0,0.76,WhatsApp,0.0,1,0,1,1,0.87
IMP_7291,2021-01-24,BUY_17048,Canada,Pharmaceuticals,353.0,166058198,6123,FDA,1,0.61,0,1,0,4370,0,0.14,WhatsApp,0.34,0,1,1,0,-0.27
IMP_7292,2023-04-07,BUY_83415,Japan,Pharmaceuticals,0.0,134840085,1082,FDA,0,0.71,0,Unknown,1,18844,0,0.04,WhatsApp,0.27,0,1,0,1,0.1
IMP_7293,2024-05-05,BUY_88597,France,Solar,0.0,141975879,5358,UL,1,0.81,0,Unknown,1,19790,0,0.35,LinkedIn,0.0,0,0,1,1,-0.05
IMP_7294,2024-03-29,BUY_10145,UK,Pharmaceuticals,994.0,52436650,4747,NaN,1,0.34,0,Unknown,1,12958,1,0.24,Email,0.0,0,1,0,1,-0.18
IMP_7295,2022-05-03,BUY_18307,USA,Textiles,0.0,24010887,24,NaN,0,0.22,1,0,1,872,0,0.29,Email,0.52,1,1,0,0,-0.88
IMP_7296,2023-05-09,BUY_35888,Australia,Textiles,0.0,34522567,6671,ISO9001,0,0.01,0,0,1,14634,1,0.1,Email,0.0,0,0,0,0,0.04
IMP_7297,2024-10-20,BUY_28435,Japan,Auto Parts,142.0,74528344,4526,NaN,1,0.05,1,Unknown,1,1653,0,0.75,LinkedIn,0.0,1,1,1,1,-0.17
IMP_7298,2021-11-17,NaN,Australia,Auto Parts,0.0,81573475,6391,ISO9001,0,0.19,0,0,0,10644,1,0.19,LinkedIn,0.0,1,0,1,1,0.25
IMP_7299,2022-12-25,BUY_85216,France,Electronics,0.0,134786686,531,NaN,1,0.01,0,1,0,6341,0,0.89,WhatsApp,0.0,0,1,1,0,-0.46
IMP_7300,2021-07-03,BUY_31305,Japan,Machinery,0.0,190303978,964,NaN,0,0.39,1,0,1,5635,0,0.37,WhatsApp,0.02,0,0,0,0,0.99
IMP_7301,2022-10-08,BUY_55573,Australia,Electronics,0.0,195418697,3947,ISO9001,0,0.36,0,1,1,17859,1,0.92,Call,0.07,0,1,1,1,-0.49
IMP_7302,2024-02-19,BUY_54086,Canada,Electronics,0.0,144312066,4165,NaN,0,0.98,1,1,1,7411,0,0.93,NaN,0.95,0,0,0,1,0.08
IMP_7303,2023-07-16,BUY_92229,Italy,Engineering,1272.0,44448230,6185,ISO9001,1,0.52,0,Unknown,1,15844,1,0.42,Call,0.0,1,1,0,1,-0.65
IMP_7304,2024-04-08,BUY_62234,UK,Pharmaceuticals,0.0,12957649,6570,FDA,1,0.51,1,0,0,9498,1,0.92,LinkedIn,0.0,1,0,0,1,0.52
IMP_7305,2024-02-19,BUY_82585,Germany,Engineering,1572.0,37200649,2248,CE,0,0.35,0,0,0,5374,0,0.05,NaN,0.82,1,1,0,1,0.63
IMP_7306,2021-04-28,BUY_41148,UAE,Medical Devices,0.0,198352555,526,ISO9001,1,0.34,0,1,1,18403,0,0.25,Call,0.0,0,0,1,1,-0.03
