NEWS_ID,Date,Region,Event_Type,Impact_Level,Affected_Industry,Tariff_Change,StockMarket_Shock,War_Flag,Natural_Calamity_Flag,Currency_Shift
NEWS_3784,2023-06-17,Global,War Alert,Medium,Auto Parts,0.74,-0.03,0,1,-0.53
NEWS_3785,2023-04-22,Asia,Supply Chain Shock,High,Pharmaceuticals,0.83,-0.58,0,1,0.67
NEWS_3786,2023-06-01,Asia,War Alert,Medium,Auto Parts,0.08,-0.61,0,0,-0.54
NEWS_3787,2021-07-14,Asia,Supply Chain Shock,High,Auto Parts,0.05,0.06,1,0,1.0
NEWS_3788,2024-01-27,Global,Supply Chain Shock,Low,Chemicals,0.66,0.07,1,0,-0.46
NEWS_3789,2023-08-14,Global,War Alert,High,Engineering,0.08,-0.69,0,1,0.08
NEWS_3790,2024-01-12,North America,Trade Agreement,Medium,Pharmaceuticals,-0.7,-0.58,0,0,0.37
NEWS_3791,2021-07-26,Middle East,War Alert,High,Electronics,0.75,0.09,1,1,-0.74
NEWS_3792,2024-04-22,Middle East,War Alert,High,Auto Parts,-0.42,-0.5,1,1,0.05
NEWS_3793,2023-07-17,Asia,Trade Agreement,High,Engineering,-0.57,-0.69,1,1,0.98
NEWS_3794,2022-09-07,Europe,Trade Agreement,High,Medical Devices,-0.83,-0.65,0,0,0.66
NEWS_3795,2023-01-08,Asia,Stock Crash,Low,Textiles,0.69,0.68,1,1,-0.78
NEWS_3796,2024-02-03,Europe,Natural Calamity,Low,Pharmaceuticals,0.15,0.57,0,1,-0.85
NEWS_3797,2022-11-10,Global,War Alert,Low,Solar,-0.84,0.21,1,0,0.86
NEWS_3798,2021-10-07,Global,War Alert,Low,Medical Devices,0.77,-0.5,1,0,0.56
NEWS_3799,2024-10-09,Global,Supply Chain Shock,Low,Engineering,0.59,-0.1,0,1,-0.92
NEWS_3800,2021-05-08,Global,Supply Chain Shock,Medium,Chemicals,0.86,-0.06,0,0,0.15
NEWS_3801,2021-08-05,Europe,War Alert,Medium,Solar,-0.66,0.11,1,0,0.2
NEWS_3802,2022-07-04,North America,Supply Chain Shock,High,Engineering,-0.87,0.64,0,0,-0.45
NEWS_3803,2024-01-31,Asia,Tariff Update,High,IT Software,0.92,-0.36,0,0,-0.87
NEWS_3804,2021-09-12,Europe,Tariff Update,Low,Chemicals,0.73,0.16,0,0,-0.8
NEWS_3805,2022-12-02,Europe,Supply Chain Shock,Medium,Engineering,0.61,-0.32,0,1,-0.1
NEWS_3806,2022-11-19,Global,Natural Calamity,High,Engineering,0.35,-0.51,0,0,-0.17
NEWS_3807,2024-06-29,Europe,Trade Agreement,Medium,Medical Devices,-0.63,0.48,0,1,-0.28
NEWS_3808,2023-10-20,Middle East,Natural Calamity,Low,Solar,0.13,0.6,0,1,-0.8
NEWS_3809,2021-09-12,Global,Tariff Update,High,Electronics,-0.67,0.28,1,1,-0.45
NEWS_3810,2024-07-09,Middle East,Natural Calamity,Medium,Machinery,-0.48,0.57,1,1,0.25
NEWS_3811,2022-05-27,Asia,Natural Calamity,High,Machinery,0.05,-0.6,0,1,0.79
NEWS_3812,2023-11-04,Global,Supply Chain Shock,Medium,Electronics,0.02,0.25,0,1,-0.42
NEWS_3813,2021-02-11,Asia,Tariff Update,Medium,Solar,-0.34,0.4,1,0,0.98
NEWS_3814,2024-12-02,Global,Stock Crash,Medium,IT Software,-0.24,-0.6,0,1,-0.03
NEWS_3815,2021-06-21,Middle East,War Alert,Low,Auto Parts,-0.47,0.09,0,0,-0.16
NEWS_3816,2024-05-17,Europe,War Alert,Low,Textiles,-0.56,-0.18,1,0,-0.3
NEWS_3817,2021-04-21,Asia,Tariff Update,Medium,Engineering,0.39,0.27,0,1,-0.33
NEWS_3818,2024-03-05,North America,Trade Agreement,High,IT Software,-0.74,0.09,1,0,-0.81
NEWS_3819,2023-08-12,Global,Supply Chain Shock,Medium,Chemicals,0.15,0.94,0,0,-0.36
NEWS_3820,2022-03-06,Asia,War Alert,High,Machinery,-0.38,0.73,1,0,0.86
NEWS_3821,2023-06-02,Asia,Trade Agreement,Low,Pharmaceuticals,0.03,-0.4,1,1,-0.66
NEWS_3822,2023-08-07,Middle East,Supply Chain Shock,High,Chemicals,-0.59,-0.13,0,1,0.55
NEWS_3823,2022-07-30,Middle East,Tariff Update,Medium,Medical Devices,-0.86,-0.16,0,0,-0.41
NEWS_3824,2024-04-22,North America,Natural Calamity,High,Solar,-0.14,-0.43,1,1,0.89
NEWS_3825,2024-02-08,Global,Supply Chain Shock,High,Electronics,0.44,0.58,1,1,-0.09
NEWS_3826,2022-09-04,North America,Trade Agreement,Medium,Auto Parts,-0.17,-0.15,1,1,0.15
NEWS_3827,2024-01-02,Asia,War Alert,High,IT Software,-0.14,0.43,1,1,0.91
NEWS_3828,2023-05-14,Middle East,Supply Chain Shock,High,Pharmaceuticals,-0.26,0.4,0,0,0.31
NEWS_3829,2021-04-13,North America,Stock Crash,High,Machinery,0.63,-0.74,1,1,-0.71
NEWS_3830,2023-08-25,North America,Supply Chain Shock,Low,IT Software,0.66,0.88,0,1,0.32
NEWS_3831,2021-08-14,Asia,Natural Calamity,High,Electronics,-0.23,-0.1,1,1,1.0
NEWS_3832,2022-06-19,Europe,Natural Calamity,High,Auto Parts,-0.67,-0.33,1,0,0.33
NEWS_3833,2022-09-09,Middle East,Natural Calamity,Medium,Engineering,0.63,0.89,0,1,0.43
NEWS_3834,2022-02-15,Middle East,War Alert,Medium,Medical Devices,-0.74,-0.52,1,0,0.42
NEWS_3835,2024-03-08,Asia,Stock Crash,High,IT Software,0.96,-0.15,1,1,0.92
NEWS_3836,2023-01-31,Global,Trade Agreement,Low,Electronics,0.16,-0.16,1,1,0.21
NEWS_3837,2023-01-05,Asia,War Alert,Low,Pharmaceuticals,0.71,-0.91,0,1,-0.93
NEWS_3838,2021-12-08,Europe,Trade Agreement,Low,Pharmaceuticals,0.4,-0.33,0,1,-0.02
NEWS_3839,2021-12-22,Middle East,Stock Crash,Low,Electronics,0.4,0.66,1,0,0.68
NEWS_3840,2021-12-15,North America,Tariff Update,Medium,Auto Parts,-0.67,0.6,0,1,-0.54
NEWS_3841,2022-04-16,Global,Trade Agreement,High,Engineering,-0.27,0.28,0,0,-0.46
NEWS_3842,2023-08-28,Middle East,Trade Agreement,Medium,Engineering,0.61,0.45,0,0,0.19
NEWS_3843,2021-01-10,North America,Trade Agreement,Medium,Medical Devices,0.95,0.36,0,1,-0.8
NEWS_3844,2023-03-29,Europe,Trade Agreement,Low,Textiles,-0.02,-0.37,1,0,0.34
NEWS_3845,2023-06-02,Europe,Natural Calamity,Low,Auto Parts,0.28,-0.19,1,0,-0.04
NEWS_3846,2023-05-26,Middle East,Tariff Update,Low,Solar,-0.07,0.41,1,0,-0.68
NEWS_3847,2024-02-24,Middle East,Natural Calamity,Medium,IT Software,-0.9,0.1,0,0,-0.78
NEWS_3848,2024-02-10,Global,Stock Crash,Medium,Electronics,-0.91,0.74,0,0,-0.93
NEWS_3849,2022-06-13,Asia,Supply Chain Shock,Medium,Medical Devices,-0.41,0.15,1,1,-0.57
NEWS_3850,2024-05-07,Global,Tariff Update,High,Electronics,-0.15,-0.19,0,1,0.74
NEWS_3851,2024-12-01,Middle East,Supply Chain Shock,Medium,Auto Parts,-0.93,0.38,0,0,0.03
NEWS_3852,2022-07-22,Global,War Alert,Medium,IT Software,-0.15,0.26,0,1,-0.37
NEWS_3853,2022-05-27,Global,War Alert,Low,Chemicals,0.81,-0.63,0,0,0.21
NEWS_3854,2024-03-11,Europe,Stock Crash,Low,Chemicals,0.49,-0.35,0,0,0.18
NEWS_3855,2024-02-10,North America,Trade Agreement,High,Electronics,-0.74,-0.49,0,1,-0.29
NEWS_3856,2022-04-14,Middle East,Tariff Update,Medium,Solar,0.57,-0.05,0,1,0.8
NEWS_3857,2023-01-28,North America,War Alert,High,Medical Devices,-0.51,0.43,1,1,-0.51
NEWS_3858,2021-09-29,North America,Trade Agreement,Low,IT Software,0.09,0.35,0,1,-0.51
NEWS_3859,2021-09-20,Europe,Trade Agreement,High,Pharmaceuticals,-0.59,0.64,1,1,-0.8
NEWS_3860,2021-06-27,Asia,Stock Crash,High,Pharmaceuticals,-0.67,-0.56,0,1,0.62
NEWS_3861,2023-07-06,Asia,War Alert,Low,Engineering,0.13,0.76,0,0,0.6
NEWS_3862,2023-03-08,Asia,Tariff Update,Low,Medical Devices,0.9,-0.75,0,0,0.46
NEWS_3863,2023-10-15,Europe,War Alert,High,Textiles,0.43,0.11,1,0,0.53
NEWS_3864,2022-12-06,Europe,War Alert,High,Electronics,0.63,0.76,1,1,-0.13
NEWS_3865,2022-11-19,Europe,Natural Calamity,High,Chemicals,-0.98,0.66,1,1,0.68
NEWS_3866,2024-03-31,Global,Trade Agreement,High,Textiles,-0.83,-0.51,1,0,-0.78
NEWS_3867,2023-01-09,Middle East,Stock Crash,Low,IT Software,0.35,0.69,1,1,0.75
NEWS_3868,2021-10-30,Global,Supply Chain Shock,Medium,Electronics,-0.23,0.81,0,0,0.67
NEWS_3869,2023-03-06,Global,Tariff Update,Medium,Medical Devices,0.64,-0.48,0,0,-0.4
NEWS_3870,2023-12-17,Global,Supply Chain Shock,High,Textiles,0.84,0.87,1,0,-0.27
NEWS_3871,2022-05-21,Europe,Trade Agreement,Medium,Medical Devices,-0.11,0.22,1,1,0.3
NEWS_3872,2024-02-03,Middle East,Stock Crash,Medium,Textiles,0.74,0.74,1,0,0.13
NEWS_3873,2024-07-21,Global,Stock Crash,Medium,Solar,-1.0,-0.33,0,0,0.21
NEWS_3874,2023-02-22,Asia,Stock Crash,High,Engineering,0.46,-0.18,0,1,0.05
NEWS_3875,2022-06-04,Global,Tariff Update,High,Textiles,-0.43,-0.62,1,0,0.25
NEWS_3876,2021-03-09,Global,Supply Chain Shock,High,Machinery,0.01,0.7,0,0,0.01
NEWS_3877,2022-10-16,North America,Trade Agreement,Medium,Engineering,0.46,0.6,0,0,-0.43
NEWS_3878,2021-01-16,Global,War Alert,Low,Chemicals,-0.82,0.34,0,1,-0.12
NEWS_3879,2022-04-12,Middle East,War Alert,Medium,Solar,0.22,0.82,0,1,-0.54
NEWS_3880,2022-08-05,Europe,Trade Agreement,Low,Textiles,-0.47,-0.14,1,1,0.8
NEWS_3881,2023-09-19,Europe,War Alert,Low,Auto Parts,-0.89,-0.18,1,1,0.57
NEWS_3882,2024-04-10,Asia,Tariff Update,Low,Textiles,-0.37,0.09,0,1,0.26
NEWS_3883,2023-02-12,Middle East,Natural Calamity,High,Pharmaceuticals,-0.63,-0.82,0,1,0.31
NEWS_3884,2024-01-18,Europe,Natural Calamity,Medium,IT Software,0.76,0.41,0,0,-0.78
NEWS_3885,2022-02-11,Middle East,Natural Calamity,Low,IT Software,-0.02,0.39,0,0,0.57
NEWS_3886,2023-08-18,North America,Trade Agreement,Medium,Auto Parts,0.27,0.0,1,1,0.21
NEWS_3887,2021-11-07,Europe,Stock Crash,High,Chemicals,0.98,-0.72,1,0,0.13
NEWS_3888,2021-07-23,North America,Trade Agreement,Medium,Chemicals,0.79,-0.08,0,1,-0.01
NEWS_3889,2023-04-07,Asia,War Alert,High,Electronics,0.76,0.23,0,1,-0.18
NEWS_3890,2025-01-16,Asia,Tariff Update,Low,Medical Devices,-0.15,0.64,1,0,0.92
NEWS_3891,2022-12-25,Middle East,Tariff Update,Medium,Textiles,0.39,-0.57,0,0,-0.01
NEWS_3892,2022-06-20,Asia,Trade Agreement,High,Medical Devices,0.8,0.71,1,0,0.86
NEWS_3893,2021-08-04,Asia,Stock Crash,High,Medical Devices,0.29,0.97,1,1,0.6
NEWS_3894,2024-02-19,Middle East,Natural Calamity,Low,Textiles,-0.61,0.05,1,0,0.36
NEWS_3895,2024-08-24,Asia,War Alert,High,Chemicals,0.63,-0.41,0,0,0.05
NEWS_3896,2022-03-12,Global,Stock Crash,Medium,Pharmaceuticals,-0.45,-0.92,0,0,-0.65
NEWS_3897,2024-03-07,Middle East,Natural Calamity,High,Machinery,-0.69,0.3,0,1,-0.53
NEWS_3898,2021-11-26,Europe,Natural Calamity,Medium,Pharmaceuticals,-0.12,0.81,1,1,-0.79
NEWS_3899,2022-11-22,North America,Stock Crash,Medium,Textiles,0.67,0.14,1,1,-0.72
NEWS_3900,2021-08-27,Europe,War Alert,Medium,Auto Parts,-0.29,0.88,0,1,-0.45
NEWS_3901,2021-11-21,Europe,Trade Agreement,High,Engineering,-0.2,0.46,0,1,-0.04
NEWS_3902,2022-03-20,North America,Tariff Update,Low,IT Software,-0.99,0.93,1,1,0.6
NEWS_3903,2023-10-06,Europe,Tariff Update,High,Solar,-0.93,0.24,0,0,0.18
NEWS_3904,2023-10-30,North America,War Alert,High,Pharmaceuticals,-0.9,0.65,0,0,0.12
NEWS_3905,2021-05-31,Europe,War Alert,High,Machinery,0.46,-0.78,0,1,0.26
NEWS_3906,2021-09-22,Asia,Stock Crash,Low,Textiles,0.23,-0.7,0,0,0.76
NEWS_3907,2021-08-12,Europe,Stock Crash,Medium,Solar,-0.53,-0.7,1,1,-0.79
NEWS_3908,2022-08-01,Middle East,Supply Chain Shock,High,IT Software,-0.61,0.72,1,0,-0.25
NEWS_3909,2021-07-11,Middle East,War Alert,Medium,Engineering,0.94,-0.94,0,1,0.22
NEWS_3910,2022-10-14,Asia,Stock Crash,Medium,Medical Devices,0.1,0.89,0,1,0.49
NEWS_3911,2022-07-31,North America,Tariff Update,Low,Auto Parts,0.07,-0.37,1,0,0.3
NEWS_3912,2023-10-01,Asia,War Alert,Medium,IT Software,0.42,-0.46,0,0,-0.36
NEWS_3913,2023-03-10,Global,Supply Chain Shock,Low,Electronics,-0.46,-0.24,1,1,0.96
NEWS_3914,2021-11-14,North America,Trade Agreement,Low,Textiles,0.75,-0.11,1,0,0.0
NEWS_3915,2022-09-11,Europe,Natural Calamity,Low,Machinery,-0.75,0.1,0,0,0.87
NEWS_3916,2022-08-07,Middle East,Tariff Update,Low,Chemicals,-0.11,0.63,1,0,0.21
NEWS_3917,2024-12-13,Global,Supply Chain Shock,High,Electronics,0.51,0.62,0,1,-0.75
NEWS_3918,2024-02-02,North America,Tariff Update,Low,Chemicals,-0.63,-0.69,0,0,0.54
NEWS_3919,2023-06-02,Middle East,War Alert,Low,Pharmaceuticals,0.86,-0.23,1,1,0.7
NEWS_3920,2022-01-10,Europe,War Alert,Medium,Engineering,-0.59,0.43,0,0,0.77
NEWS_3921,2022-11-05,Global,Natural Calamity,Medium,Medical Devices,-0.56,0.1,1,0,0.99
NEWS_3922,2023-01-05,Asia,Natural Calamity,High,Electronics,0.57,1.0,1,1,-0.06
NEWS_3923,2021-12-09,Global,Stock Crash,Low,Medical Devices,0.41,0.72,1,0,-0.25
NEWS_3924,2022-11-05,Middle East,Tariff Update,Low,IT Software,0.23,-0.49,1,0,0.53
NEWS_3925,2023-11-27,North America,Tariff Update,High,IT Software,0.63,0.85,0,0,-0.05
NEWS_3926,2024-03-24,Global,Stock Crash,Low,Electronics,-0.3,-0.92,1,1,0.88
NEWS_3927,2023-12-09,Middle East,Stock Crash,Low,Textiles,0.3,-0.39,1,0,0.83
NEWS_3928,2024-05-22,Europe,War Alert,High,IT Software,-0.9,-0.84,1,0,-0.09
NEWS_3929,2023-09-02,Middle East,Stock Crash,Low,IT Software,0.1,0.4,0,0,0.99
NEWS_3930,2024-09-07,Asia,Stock Crash,Medium,IT Software,0.18,-0.6,0,0,-0.16
NEWS_3931,2023-10-06,Global,War Alert,Medium,Electronics,0.8,-0.33,0,0,-0.62
NEWS_3932,2021-07-14,North America,Natural Calamity,Medium,Electronics,-0.93,-0.6,0,1,-0.87
NEWS_3933,2022-11-20,North America,Stock Crash,High,IT Software,0.73,0.01,1,0,-0.21
NEWS_3934,2024-09-11,Middle East,Tariff Update,Low,Textiles,0.92,-0.97,1,1,0.94
NEWS_3935,2021-06-17,Global,War Alert,Low,Medical Devices,-0.81,0.32,1,1,-0.22
NEWS_3936,2022-04-22,Asia,Tariff Update,Low,Textiles,-0.85,-0.32,0,1,0.78
NEWS_3937,2022-05-24,Global,Stock Crash,High,Electronics,0.06,0.81,1,0,0.79
NEWS_3938,2023-10-08,North America,Supply Chain Shock,Low,Pharmaceuticals,0.95,0.36,1,0,0.96
NEWS_3939,2023-05-15,North America,Supply Chain Shock,Low,Electronics,0.45,-0.64,1,1,-0.26
NEWS_3940,2024-11-04,North America,Supply Chain Shock,Medium,Machinery,0.21,0.45,1,1,-0.27
NEWS_3941,2021-11-15,Europe,Natural Calamity,Low,IT Software,-0.45,-0.98,1,1,0.4
NEWS_3942,2023-11-23,Global,Trade Agreement,Medium,Solar,-0.23,0.74,0,0,0.34
NEWS_3943,2024-01-21,Asia,Stock Crash,Low,Machinery,-0.79,-0.66,0,0,0.62
NEWS_3944,2021-07-26,North America,War Alert,Low,Chemicals,0.1,-0.03,0,0,0.22
NEWS_3945,2021-09-23,Global,Tariff Update,High,Machinery,0.41,-0.97,1,0,0.21
NEWS_3946,2023-12-16,Global,Tariff Update,Low,IT Software,-0.01,-0.65,0,1,0.29
NEWS_3947,2021-01-29,North America,Tariff Update,Low,Electronics,-0.08,-0.38,0,0,-0.13
NEWS_3948,2023-05-14,Global,War Alert,High,Auto Parts,-0.62,0.5,0,1,-0.37
NEWS_3949,2023-01-28,North America,Supply Chain Shock,Low,Pharmaceuticals,0.61,0.24,0,0,-0.55
NEWS_3950,2022-08-21,Global,Natural Calamity,Medium,Textiles,0.92,0.39,1,1,0.42
NEWS_3951,2024-09-08,Global,Supply Chain Shock,Low,Solar,-0.73,0.44,1,1,-0.75
NEWS_3952,2022-12-04,North America,War Alert,Low,Chemicals,-0.55,-0.64,0,0,0.78
NEWS_3953,2022-09-22,Europe,Tariff Update,Low,Engineering,0.04,0.11,0,0,0.81
NEWS_3954,2024-03-11,Middle East,War Alert,Low,Auto Parts,-0.67,-0.96,0,1,0.53
NEWS_3955,2022-07-05,Europe,Stock Crash,Low,Textiles,-0.29,0.79,1,1,0.81
NEWS_3956,2023-08-19,North America,Supply Chain Shock,High,Engineering,-0.26,-0.05,1,0,0.03
NEWS_3957,2022-03-13,North America,War Alert,Medium,IT Software,0.64,-0.73,0,1,-0.68
NEWS_3958,2024-02-29,Global,Supply Chain Shock,Medium,Medical Devices,0.6,0.84,1,1,0.7
NEWS_3959,2024-07-23,Europe,Natural Calamity,Low,Chemicals,-0.28,0.37,1,1,-0.43
NEWS_3960,2021-12-03,Middle East,Natural Calamity,High,Textiles,-0.43,0.42,0,0,0.29
NEWS_3961,2021-02-22,Global,Natural Calamity,High,Chemicals,-0.96,0.08,0,1,-0.38
NEWS_3962,2022-06-02,Europe,War Alert,Medium,Textiles,0.48,-0.58,1,0,0.72
NEWS_3963,2021-03-15,Asia,Tariff Update,High,Electronics,0.54,0.42,0,1,0.86
NEWS_3964,2024-10-24,Asia,Stock Crash,Medium,Engineering,0.93,-0.49,1,1,0.51
NEWS_3965,2021-12-06,Middle East,Supply Chain Shock,Low,Chemicals,0.52,-0.88,0,0,0.23
NEWS_3966,2024-06-29,Global,Stock Crash,High,Machinery,0.09,0.8,0,0,0.51
NEWS_3967,2023-12-12,Global,Stock Crash,High,Machinery,0.47,-0.11,1,1,0.82
NEWS_3968,2022-09-11,Europe,Stock Crash,Medium,Engineering,0.24,-0.57,1,1,0.71
NEWS_3969,2023-01-06,Europe,Stock Crash,Medium,Textiles,0.67,-0.64,0,0,-0.85
NEWS_3970,2023-05-30,Global,War Alert,Medium,Auto Parts,0.49,-0.71,0,1,0.45
NEWS_3971,2021-06-22,Europe,Tariff Update,High,Textiles,0.11,-0.79,0,1,-0.26
NEWS_3972,2022-04-06,Asia,Stock Crash,Medium,Chemicals,-0.35,-0.93,1,0,-0.55
NEWS_3973,2021-11-17,North America,Trade Agreement,Medium,Pharmaceuticals,0.96,0.21,1,1,0.2
NEWS_3974,2024-04-17,Asia,Trade Agreement,Low,Pharmaceuticals,-0.47,-0.8,1,1,0.37
NEWS_3975,2023-01-29,Middle East,Stock Crash,Medium,IT Software,-0.58,0.25,0,0,0.6
NEWS_3976,2022-06-30,Global,Tariff Update,Low,Engineering,-0.76,0.37,1,1,-0.6
NEWS_3977,2021-10-26,North America,Supply Chain Shock,High,Medical Devices,-0.14,0.2,1,1,0.85
NEWS_3978,2023-09-02,Middle East,Tariff Update,Medium,Textiles,-0.47,-0.54,1,1,0.34
NEWS_3979,2023-03-14,Asia,Natural Calamity,High,Machinery,-0.77,-0.41,1,1,0.9
NEWS_3980,2022-10-07,Asia,War Alert,Medium,Pharmaceuticals,-0.59,-0.49,0,1,-0.31
NEWS_3981,2021-04-07,North America,Trade Agreement,High,Auto Parts,0.4,-0.89,0,1,0.54
NEWS_3982,2022-07-02,Europe,Stock Crash,High,Engineering,0.5,-0.6,0,1,-0.77
NEWS_3983,2021-09-24,Global,Trade Agreement,High,Textiles,-0.68,0.22,1,0,0.14
NEWS_3984,2023-07-25,North America,Supply Chain Shock,Low,Auto Parts,-0.74,-0.39,1,1,-0.15
NEWS_3985,2023-09-03,North America,Tariff Update,Medium,Textiles,-0.82,0.31,1,1,-0.45
NEWS_3986,2022-07-24,Middle East,Supply Chain Shock,Medium,Textiles,-0.72,-0.36,0,0,0.12
NEWS_3987,2022-05-09,Global,Tariff Update,High,Medical Devices,-0.31,0.69,0,1,0.45
NEWS_3988,2021-12-23,Global,Natural Calamity,Medium,Chemicals,-0.78,0.85,1,1,-0.16
NEWS_3989,2021-09-20,Europe,War Alert,Low,Machinery,0.06,-0.77,0,0,0.24
NEWS_3990,2023-09-14,Middle East,Trade Agreement,High,Chemicals,-0.4,0.94,0,0,-0.5
NEWS_3991,2022-10-14,North America,War Alert,High,Textiles,-0.09,0.41,0,0,-0.41
NEWS_3992,2024-10-05,Global,Stock Crash,Medium,Auto Parts,-0.31,-0.2,0,1,-0.66
NEWS_3993,2024-09-12,Middle East,Stock Crash,Low,Electronics,0.65,-0.51,0,0,0.86
NEWS_3994,2021-06-12,Asia,Supply Chain Shock,Medium,Chemicals,0.04,0.29,0,1,-0.71
NEWS_3995,2023-01-30,Asia,War Alert,Low,Machinery,-0.9,-0.98,0,0,-0.75
NEWS_3996,2024-05-23,Global,Supply Chain Shock,Low,Chemicals,-0.68,0.75,0,0,0.71
NEWS_3997,2021-11-20,Middle East,War Alert,Medium,Medical Devices,0.02,0.6,1,1,0.97
NEWS_3998,2023-06-28,Global,War Alert,Low,IT Software,0.39,-0.07,1,1,0.89
NEWS_3999,2021-09-06,Middle East,Natural Calamity,High,IT Software,0.27,0.8,1,0,-0.03
NEWS_4000,2021-10-25,North America,Supply Chain Shock,High,Auto Parts,0.7,-0.07,0,1,0.39
NEWS_4001,2021-12-29,Global,Stock Crash,Medium,IT Software,0.21,0.69,0,1,0.8
NEWS_4002,2021-03-09,Europe,Supply Chain Shock,Medium,Chemicals,-0.73,-0.78,0,1,0.2
NEWS_4003,2022-12-29,Asia,Natural Calamity,Low,IT Software,-0.7,-0.71,1,0,-0.96
NEWS_4004,2021-02-02,Asia,Natural Calamity,Medium,Solar,-0.98,0.78,0,1,0.84
NEWS_4005,2022-04-22,Asia,Stock Crash,Low,Engineering,-0.84,-0.56,1,1,-0.45
NEWS_4006,2023-10-10,Europe,War Alert,Medium,Auto Parts,0.94,-0.48,0,0,-0.77
NEWS_4007,2024-05-19,North America,Tariff Update,Medium,Solar,0.62,0.43,0,1,0.63
NEWS_4008,2021-09-12,Middle East,War Alert,High,Auto Parts,-0.88,0.86,1,1,-0.77
NEWS_4009,2021-09-07,Europe,Supply Chain Shock,Low,IT Software,0.72,-0.77,1,1,0.42
NEWS_4010,2024-06-25,Europe,Tariff Update,Medium,Engineering,0.54,-0.97,1,1,0.0
NEWS_4011,2024-01-18,Middle East,Supply Chain Shock,Medium,Medical Devices,-0.8,0.18,1,1,0.11
NEWS_4012,2021-05-17,Asia,Natural Calamity,Low,Solar,-0.52,-0.63,1,1,-0.72
NEWS_4013,2021-10-07,North America,Tariff Update,High,Chemicals,-0.8,-0.21,1,0,0.11
NEWS_4014,2024-08-08,Europe,Natural Calamity,Medium,IT Software,-0.21,0.11,0,1,0.55
NEWS_4015,2025-01-16,Asia,War Alert,High,Solar,0.55,0.68,1,0,0.47
NEWS_4016,2023-03-10,North America,Tariff Update,Low,Chemicals,-0.81,0.15,0,1,0.94
NEWS_4017,2021-12-24,Middle East,Trade Agreement,Medium,Textiles,0.35,0.63,0,0,-0.93
NEWS_4018,2024-11-03,North America,Stock Crash,High,Medical Devices,-0.95,-0.91,1,0,0.52
NEWS_4019,2024-06-16,Global,War Alert,Medium,Solar,0.4,0.48,0,0,-0.37
NEWS_4020,2021-05-28,Middle East,War Alert,Low,Machinery,-0.8,-0.42,0,1,-0.66
NEWS_4021,2022-08-01,Middle East,Stock Crash,High,Machinery,-0.57,0.18,0,1,0.36
NEWS_4022,2022-07-14,Global,War Alert,Low,IT Software,-0.96,0.3,0,1,0.78
NEWS_4023,2022-11-09,Europe,Stock Crash,Medium,Electronics,-0.99,-0.58,0,1,0.6
NEWS_4024,2023-04-02,Middle East,Trade Agreement,Medium,Medical Devices,-0.9,-0.15,1,0,-0.28
NEWS_4025,2022-08-22,Europe,War Alert,Medium,Auto Parts,0.32,-0.86,1,0,-0.14
NEWS_4026,2021-05-10,Europe,Supply Chain Shock,Low,Medical Devices,0.06,0.54,1,1,0.25
NEWS_4027,2022-06-06,Europe,Natural Calamity,Medium,Chemicals,0.7,-0.99,1,0,-0.89
NEWS_4028,2024-06-30,Global,Trade Agreement,High,Electronics,0.07,-0.06,1,1,0.04
NEWS_4029,2023-05-31,North America,Stock Crash,Medium,Medical Devices,0.97,-0.99,0,0,0.57
NEWS_4030,2024-06-13,Europe,Tariff Update,Low,Machinery,0.91,0.85,0,1,0.03
NEWS_4031,2024-07-20,Middle East,Natural Calamity,High,Machinery,-0.22,-0.53,1,0,-0.33
NEWS_4032,2023-06-19,Global,Supply Chain Shock,Low,Auto Parts,-0.64,0.96,0,1,-0.56
NEWS_4033,2023-12-06,North America,Trade Agreement,High,IT Software,0.46,-0.8,1,1,-0.05
NEWS_4034,2023-07-07,Asia,Tariff Update,High,Engineering,-0.17,-0.78,0,1,0.59
NEWS_4035,2024-04-26,Global,Supply Chain Shock,Medium,Medical Devices,0.98,0.37,0,0,-0.54
NEWS_4036,2023-07-15,Europe,Tariff Update,High,Electronics,0.27,-0.38,1,0,-0.34
NEWS_4037,2023-06-26,Global,Tariff Update,High,Medical Devices,-0.4,-0.58,1,0,0.34
NEWS_4038,2023-07-09,Middle East,War Alert,High,Solar,-0.04,0.02,1,0,-0.14
NEWS_4039,2024-05-12,Europe,Supply Chain Shock,Medium,Pharmaceuticals,-0.34,0.07,1,0,0.19
NEWS_4040,2021-03-02,Europe,Natural Calamity,High,Electronics,-0.6,-0.14,1,1,0.5
NEWS_4041,2023-05-17,Asia,Natural Calamity,Low,Medical Devices,0.85,0.8,0,1,0.04
NEWS_4042,2023-01-07,Europe,Trade Agreement,Medium,IT Software,0.74,-0.7,1,1,0.62
NEWS_4043,2021-03-26,North America,Supply Chain Shock,Low,Pharmaceuticals,-0.06,0.1,1,1,0.49
NEWS_4044,2023-01-08,Global,Trade Agreement,Low,Solar,0.97,-0.61,1,0,-0.96
NEWS_4045,2022-12-08,North America,Supply Chain Shock,Medium,Pharmaceuticals,-0.85,-0.25,0,1,-0.5
NEWS_4046,2022-09-27,Global,Stock Crash,Medium,IT Software,-0.62,0.7,0,1,-0.88
NEWS_4047,2022-02-06,Middle East,Natural Calamity,High,Solar,-0.86,-0.56,0,0,-0.96
NEWS_4048,2023-01-03,Asia,Natural Calamity,Medium,Textiles,-0.47,0.23,1,0,0.65
